esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\OSC-ALKS-scenarios\Scenarios/./ALKS_Scenario_4.4_2_CutInUnavoidableCollision_TEMPLATE.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
744, 18.600000, Ego, 0, 11.148637, 0.000000, 1.412175, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 251.933076, -8.000000, 0.000000, 11.147594, 0.000000, 0.000000, 0.043878, 0.000000, 0.000000, 251.933076, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 6.139951, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 276.845944, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 276.845944, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
745, 18.625000, Ego, 0, 11.149628, 0.000000, 2.208577, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 252.211792, -8.000000, 0.000000, 11.148637, 0.000000, 0.000000, 0.041730, 0.000000, 0.000000, 252.211792, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.650416, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 277.123722, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 277.123722, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
746, 18.650000, Ego, 0, 11.150570, 0.000000, 3.005047, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 252.490533, -8.000000, 0.000000, 11.149628, 0.000000, 0.000000, 0.039658, 0.000000, 0.000000, 252.490533, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.444067, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 277.401500, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 277.401500, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
747, 18.675000, Ego, 0, 11.151463, 0.000000, 3.801580, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 252.769297, -8.000000, 0.000000, 11.150570, 0.000000, 0.000000, 0.037660, 0.000000, 0.000000, 252.769297, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.237718, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 277.679278, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 277.679278, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
748, 18.700000, Ego, 0, 11.152310, 0.000000, 4.598173, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 253.048084, -8.000000, 0.000000, 11.151463, 0.000000, 0.000000, 0.035734, 0.000000, 0.000000, 253.048084, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.031369, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 277.957055, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 277.957055, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
749, 18.725000, Ego, 0, 11.153112, 0.000000, 5.394824, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 253.326891, -8.000000, 0.000000, 11.152310, 0.000000, 0.000000, 0.033876, 0.000000, 0.000000, 253.326891, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.825020, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 278.234833, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 278.234833, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
750, 18.750000, Ego, 0, 11.153871, 0.000000, 6.191529, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 253.605719, -8.000000, 0.000000, 11.153112, 0.000000, 0.000000, 0.032085, 0.000000, 0.000000, 253.605719, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.618670, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 278.512611, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 278.512611, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
751, 18.775000, Ego, 0, 11.154589, 0.000000, 0.705100, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 253.884566, -8.000000, 0.000000, 11.153871, 0.000000, 0.000000, 0.030359, 0.000000, 0.000000, 253.884566, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.412321, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 278.790389, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 278.790389, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
752, 18.800000, Ego, 0, 11.155266, 0.000000, 1.501905, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 254.163431, -8.000000, 0.000000, 11.154589, 0.000000, 0.000000, 0.028694, 0.000000, 0.000000, 254.163431, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 6.205972, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 279.068167, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 279.068167, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
753, 18.825000, Ego, 0, 11.155904, 0.000000, 2.298755, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 254.442312, -8.000000, 0.000000, 11.155266, 0.000000, 0.000000, 0.027090, 0.000000, 0.000000, 254.442312, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.716437, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 279.345944, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 279.345944, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
754, 18.850000, Ego, 0, 11.156506, 0.000000, 3.095649, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 254.721210, -8.000000, 0.000000, 11.155904, 0.000000, 0.000000, 0.025544, 0.000000, 0.000000, 254.721210, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.510088, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 279.623722, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 279.623722, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
755, 18.875000, Ego, 0, 11.157071, 0.000000, 3.892582, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 255.000123, -8.000000, 0.000000, 11.156506, 0.000000, 0.000000, 0.024054, 0.000000, 0.000000, 255.000123, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.303739, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 279.901500, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 279.901500, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
756, 18.900000, Ego, 0, 11.157602, 0.000000, 4.689554, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 255.279049, -8.000000, 0.000000, 11.157071, 0.000000, 0.000000, 0.022618, 0.000000, 0.000000, 255.279049, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.097390, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 280.179278, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 280.179278, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
757, 18.925000, Ego, 0, 11.158100, 0.000000, 5.486561, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 255.557989, -8.000000, 0.000000, 11.157602, 0.000000, 0.000000, 0.021234, 0.000000, 0.000000, 255.557989, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.891041, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 280.457055, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 280.457055, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
758, 18.950000, Ego, 0, 11.158565, 0.000000, 0.000416, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 255.836942, -8.000000, 0.000000, 11.158100, 0.000000, 0.000000, 0.019901, 0.000000, 0.000000, 255.836942, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.684691, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 280.734833, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 280.734833, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
759, 18.975000, Ego, 0, 11.158999, 0.000000, 0.797487, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 256.115906, -8.000000, 0.000000, 11.158565, 0.000000, 0.000000, 0.018617, 0.000000, 0.000000, 256.115906, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.478342, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 281.012611, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 281.012611, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
760, 19.000000, Ego, 0, 11.159404, 0.000000, 1.594588, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 256.394881, -8.000000, 0.000000, 11.158999, 0.000000, 0.000000, 0.017380, 0.000000, 0.000000, 256.394881, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 6.271993, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 281.290389, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 281.290389, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
761, 19.025000, Ego, 0, 11.159780, 0.000000, 2.391715, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 256.673866, -8.000000, 0.000000, 11.159404, 0.000000, 0.000000, 0.016189, 0.000000, 0.000000, 256.673866, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.782458, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 281.568167, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 281.568167, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
762, 19.050000, Ego, 0, 11.160129, 0.000000, 3.188867, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 256.952861, -8.000000, 0.000000, 11.159780, 0.000000, 0.000000, 0.015042, 0.000000, 0.000000, 256.952861, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.576109, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 281.845944, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 281.845944, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
763, 19.075000, Ego, 0, 11.160450, 0.000000, 3.986042, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 257.231864, -8.000000, 0.000000, 11.160129, 0.000000, 0.000000, 0.013937, 0.000000, 0.000000, 257.231864, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.369760, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 282.123722, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 282.123722, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
764, 19.100000, Ego, 0, 11.160747, 0.000000, 4.783238, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 257.510875, -8.000000, 0.000000, 11.160450, 0.000000, 0.000000, 0.012874, 0.000000, 0.000000, 257.510875, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.163411, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 282.401500, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 282.401500, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
765, 19.125000, Ego, 0, 11.161018, 0.000000, 5.580454, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 257.789894, -8.000000, 0.000000, 11.160747, 0.000000, 0.000000, 0.011850, 0.000000, 0.000000, 257.789894, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.957062, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 282.679278, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 282.679278, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
766, 19.150000, Ego, 0, 11.161266, 0.000000, 0.094502, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 258.068919, -8.000000, 0.000000, 11.161018, 0.000000, 0.000000, 0.010865, 0.000000, 0.000000, 258.068919, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.750712, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 282.957055, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 282.957055, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
767, 19.175000, Ego, 0, 11.161491, 0.000000, 0.891751, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 258.347951, -8.000000, 0.000000, 11.161266, 0.000000, 0.000000, 0.009916, 0.000000, 0.000000, 258.347951, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.544363, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 283.234833, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 283.234833, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
768, 19.200000, Ego, 0, 11.161695, 0.000000, 1.689015, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 258.626988, -8.000000, 0.000000, 11.161491, 0.000000, 0.000000, 0.009004, 0.000000, 0.000000, 258.626988, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.054829, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 283.512611, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 283.512611, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
769, 19.225000, Ego, 0, 11.161877, 0.000000, 2.486292, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 258.906031, -8.000000, 0.000000, 11.161695, 0.000000, 0.000000, 0.008126, 0.000000, 0.000000, 258.906031, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.848479, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 283.790389, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 283.790389, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
770, 19.250000, Ego, 0, 11.162038, 0.000000, 3.283580, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 259.185077, -8.000000, 0.000000, 11.161877, 0.000000, 0.000000, 0.007282, 0.000000, 0.000000, 259.185077, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.642130, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 284.068167, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 284.068167, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
771, 19.275000, Ego, 0, 11.162181, 0.000000, 4.080879, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 259.464128, -8.000000, 0.000000, 11.162038, 0.000000, 0.000000, 0.006470, 0.000000, 0.000000, 259.464128, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 2.435781, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 284.345944, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 284.345944, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
772, 19.300000, Ego, 0, 11.162304, 0.000000, 4.878186, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 259.743183, -8.000000, 0.000000, 11.162181, 0.000000, 0.000000, 0.005689, 0.000000, 0.000000, 259.743183, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 3.229432, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 284.623722, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 284.623722, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
773, 19.325000, Ego, 0, 11.162409, 0.000000, 5.675501, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 260.022240, -8.000000, 0.000000, 11.162304, 0.000000, 0.000000, 0.004938, 0.000000, 0.000000, 260.022240, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.023083, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 284.901500, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 284.901500, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
774, 19.350000, Ego, 0, 11.162497, 0.000000, 0.189637, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 260.301301, -8.000000, 0.000000, 11.162409, 0.000000, 0.000000, 0.004216, 0.000000, 0.000000, 260.301301, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 4.816733, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 285.179278, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 285.179278, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
775, 19.375000, Ego, 0, 11.162569, 0.000000, 0.986964, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 260.580363, -8.000000, 0.000000, 11.162497, 0.000000, 0.000000, 0.003523, 0.000000, 0.000000, 260.580363, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 5.610384, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 285.457055, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 285.457055, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
776, 19.400000, Ego, 0, 11.162624, 0.000000, 1.784294, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 260.859427, -8.000000, 0.000000, 11.162569, 0.000000, 0.000000, 0.002856, 0.000000, 0.000000, 260.859427, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.120850, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 285.734833, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 285.734833, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
777, 19.425000, Ego, 0, 11.162664, 0.000000, 2.581627, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 261.138493, -8.000000, 0.000000, 11.162624, 0.000000, 0.000000, 0.002216, 0.000000, 0.000000, 261.138493, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 0.914500, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 286.012611, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 286.012611, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
778, 19.450000, Ego, 0, 11.162690, 0.000000, 3.378962, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 261.417560, -8.000000, 0.000000, 11.162664, 0.000000, 0.000000, 0.001601, 0.000000, 0.000000, 261.417560, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , CutInVehicle, 1, 11.111111, 0.000000, 1.708151, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 286.290389, -8.000779, 0.000000, 11.111111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 286.290389, -8.000779, -4, -0.000779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
