esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ..\resources\myresources\OSC-ALKS-scenarios\Scenarios/./ALKS_Scenario_4.5_1_CutOutFullyBlocking_TEMPLATE.xosc
Number of Vehicles: 3
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , #3 Entitity_Name [-] , #3 Entitity_ID [-] , #3 Current_Speed [m/s] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 bb_x [m] , #3 bb_y [m] , #3 bb_z [m] , #3 bb_length [m] , #3 bb_width [m] , #3 bb_height [m] , #3 World_Position_X [m] , #3 World_Position_Y [m] , #3 World_Position_Z [m] , #3 Vel_X [m/s] , #3 Vel_Y [m/s] , #3 Vel_Z [m/s] , #3 Acc_X [m/s2] , #3 Acc_Y [m/s2] , #3 Acc_Z [m/s2] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 lane_id, #3 lane_offset [m] , #3 World_Heading_Angle [rad] , #3 Heading_Angle_Rate [rad/s] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #3 collision_ids , 
1350, 33.750000, Ego, 0, 0.498178, 0.000000, 2.555778, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.303118, -8.000000, 0.000000, 0.505999, 0.000000, 0.000000, -0.317634, 0.000000, 0.000000, 492.303118, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 4.930636, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 605.667975, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 605.667975, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1351, 33.775000, Ego, 0, 0.490476, 0.000000, 2.590811, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.315572, -8.000000, 0.000000, 0.498178, 0.000000, 0.000000, -0.312838, 0.000000, 0.000000, 492.315572, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 6.121112, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 606.084642, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 606.084642, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1352, 33.800000, Ego, 0, 0.482889, 0.000000, 2.625304, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.327834, -8.000000, 0.000000, 0.490476, 0.000000, 0.000000, -0.308110, 0.000000, 0.000000, 492.327834, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 1.028403, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 606.501308, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 606.501308, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1353, 33.825000, Ego, 0, 0.475418, 0.000000, 2.659262, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.339906, -8.000000, 0.000000, 0.482889, 0.000000, 0.000000, -0.303451, 0.000000, 0.000000, 492.339906, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 2.218879, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 606.917975, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 606.917975, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1354, 33.850000, Ego, 0, 0.468060, 0.000000, 2.692695, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.351792, -8.000000, 0.000000, 0.475418, 0.000000, 0.000000, -0.298859, 0.000000, 0.000000, 492.351792, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 3.409356, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 607.334642, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 607.334642, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1355, 33.875000, Ego, 0, 0.460813, 0.000000, 2.725610, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.363493, -8.000000, 0.000000, 0.468060, 0.000000, 0.000000, -0.294333, 0.000000, 0.000000, 492.363493, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 4.599832, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 607.751308, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 607.751308, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1356, 33.900000, Ego, 0, 0.453676, 0.000000, 2.758015, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.375014, -8.000000, 0.000000, 0.460813, 0.000000, 0.000000, -0.289872, 0.000000, 0.000000, 492.375014, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 5.790308, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 608.167975, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 608.167975, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1357, 33.925000, Ego, 0, 0.446647, 0.000000, 2.789919, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.386356, -8.000000, 0.000000, 0.453676, 0.000000, 0.000000, -0.285476, 0.000000, 0.000000, 492.386356, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 0.697599, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 608.584642, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 608.584642, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1358, 33.950000, Ego, 0, 0.439725, 0.000000, 2.821328, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.397522, -8.000000, 0.000000, 0.446647, 0.000000, 0.000000, -0.281144, 0.000000, 0.000000, 492.397522, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 1.888075, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 609.001308, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 609.001308, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1359, 33.975000, Ego, 0, 0.432909, 0.000000, 2.852250, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.408515, -8.000000, 0.000000, 0.439725, 0.000000, 0.000000, -0.276875, 0.000000, 0.000000, 492.408515, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 3.078551, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 609.417975, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 609.417975, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1360, 34.000000, Ego, 0, 0.426196, 0.000000, 2.882692, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.419338, -8.000000, 0.000000, 0.432909, 0.000000, 0.000000, -0.272668, 0.000000, 0.000000, 492.419338, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 4.269027, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 609.834642, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 609.834642, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1361, 34.025000, Ego, 0, 0.419585, 0.000000, 2.912663, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.429993, -8.000000, 0.000000, 0.426196, 0.000000, 0.000000, -0.268522, 0.000000, 0.000000, 492.429993, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 5.459504, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 610.251308, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 610.251308, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1362, 34.050000, Ego, 0, 0.413074, 0.000000, 2.942168, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.440482, -8.000000, 0.000000, 0.419585, 0.000000, 0.000000, -0.264437, 0.000000, 0.000000, 492.440482, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 0.366795, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 610.667975, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 610.667975, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1363, 34.075000, Ego, 0, 0.406663, 0.000000, 2.971215, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.450809, -8.000000, 0.000000, 0.413074, 0.000000, 0.000000, -0.260411, 0.000000, 0.000000, 492.450809, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 1.557271, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 611.084642, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 611.084642, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1364, 34.100000, Ego, 0, 0.400350, 0.000000, 2.999812, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.460976, -8.000000, 0.000000, 0.406663, 0.000000, 0.000000, -0.256444, 0.000000, 0.000000, 492.460976, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 2.747747, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 611.501308, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 611.501308, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1365, 34.125000, Ego, 0, 0.394133, 0.000000, 3.027964, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.470984, -8.000000, 0.000000, 0.400350, 0.000000, 0.000000, -0.252536, 0.000000, 0.000000, 492.470984, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 3.938223, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 611.917975, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 611.917975, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1366, 34.150000, Ego, 0, 0.388011, 0.000000, 3.055679, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.480838, -8.000000, 0.000000, 0.394133, 0.000000, 0.000000, -0.248684, 0.000000, 0.000000, 492.480838, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 5.128699, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 612.334642, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 612.334642, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1367, 34.175000, Ego, 0, 0.381982, 0.000000, 3.082964, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.490538, -8.000000, 0.000000, 0.388011, 0.000000, 0.000000, -0.244890, 0.000000, 0.000000, 492.490538, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 0.035990, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 612.751308, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 612.751308, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1368, 34.200000, Ego, 0, 0.376045, 0.000000, 3.109824, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.500087, -8.000000, 0.000000, 0.381982, 0.000000, 0.000000, -0.241151, 0.000000, 0.000000, 492.500087, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 1.226467, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 613.167975, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 613.167975, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1369, 34.225000, Ego, 0, 0.370199, 0.000000, 3.136267, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.509489, -8.000000, 0.000000, 0.376045, 0.000000, 0.000000, -0.237467, 0.000000, 0.000000, 492.509489, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 2.416943, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 613.584642, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 613.584642, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1370, 34.250000, Ego, 0, 0.364443, 0.000000, 3.162298, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.518744, -8.000000, 0.000000, 0.370199, 0.000000, 0.000000, -0.233837, 0.000000, 0.000000, 492.518744, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 3.607419, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 614.001308, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 614.001308, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1371, 34.275000, Ego, 0, 0.358774, 0.000000, 3.187925, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.527855, -8.000000, 0.000000, 0.364443, 0.000000, 0.000000, -0.230261, 0.000000, 0.000000, 492.527855, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 4.797895, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 614.417975, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 614.417975, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1372, 34.300000, Ego, 0, 0.353193, 0.000000, 3.213153, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 492.536824, -8.000000, 0.000000, 0.358774, 0.000000, 0.000000, -0.226738, 0.000000, 0.000000, 492.536824, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , TargetBlocking, 1, 0.000000, 0.000000, 0.000000, 0.150000, 0.000000, 0.900000, 0.300000, 0.500000, 1.800000, 500.000000, -8.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 500.000000, -8.000000, -4, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , LeadVehicle, 2, 16.666667, 0.000000, 5.988371, 1.400000, 0.000000, 0.900000, 5.000000, 2.000000, 1.800000, 614.834642, -4.500001, 0.000000, 16.666667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 614.834642, -4.500001, -3, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
